,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-11 03:29,,,,,
2026-09-11 10:41,20.0,50.0,35.0,55.0,10.0
2026-09-11 13:54,30.0,35.0,40.0,10.0,60.0
2026-09-11 16:06,10.0,65.0,40.0,5.0,20.0
2026-09-11 18:30,5.0,20.0,20.0,5.0,10.0
2026-09-11 20:29,,,,,
2026-09-11 22:55,,,,,
