,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-09-11 03:29,,,,,,,,
2026-09-11 10:41,55.0,,,40.0,65.0,55.0,60.0,10.0
2026-09-11 13:54,40.0,,35.0,25.0,55.0,45.0,50.0,5.0
2026-09-11 16:06,50.0,,20.0,15.0,50.0,45.0,35.0,5.0
2026-09-11 18:30,55.0,,55.0,15.0,70.0,,45.0,5.0
