,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-02 03:18,,,,,
2026-09-02 10:47,,25.0,35.0,20.0,10.0
2026-09-02 14:06,15.0,10.0,20.0,5.0,25.0
2026-09-02 16:58,,5.0,,5.0,
2026-09-02 18:57,5.0,5.0,5.0,,
