,Test Track,Guardians of the Galaxy: Cosmic Rewind,Remy's Ratatouille Adventure,Soarin',Living with the Land,Spaceship Earth,Mission: SPACE,Frozen Ever After,Gran Fiesta Tour Starring The Three Caballeros,The Seas with Nemo & Friends
2026-05-21 02:51,,,,,,,,,,
2026-05-21 06:26,,,,,,,,,,
2026-05-21 09:53,,60.0,40.0,,5.0,10.0,15.0,50.0,5.0,5.0
2026-05-21 12:30,55.0,65.0,40.0,,15.0,10.0,15.0,45.0,5.0,25.0
