,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-21 02:51,,,,,
2026-05-21 06:26,,,,,
2026-05-21 09:53,15.0,75.0,45.0,40.0,5.0
2026-05-21 12:30,30.0,35.0,45.0,20.0,50.0
2026-05-21 14:20,15.0,45.0,30.0,10.0,40.0
2026-05-21 16:13,10.0,40.0,25.0,10.0,25.0
2026-05-21 17:47,5.0,15.0,10.0,10.0,5.0
2026-05-21 18:53,,,,,
2026-05-21 19:44,,,,,
