,TRON Lightcycle / Run,Seven Dwarfs Mine Train,Jungle Cruise,Tiana's Bayou Adventure,Peter Pan's Flight,Big Thunder Mountain Railroad,Space Mountain,The Barnstormer,Dumbo the Flying Elephant,Haunted Mansion,it's a small world,The Magic Carpets of Aladdin,Mad Tea Party,Mickey's PhilharMagic,The Many Adventures of Winnie the Pooh,Pirates of the Caribbean,Tomorrowland Speedway,Under the Sea - Journey of The Little Mermaid,Monsters Inc. Laugh Floor,Buzz Lightyear's Space Ranger Spin
2026-07-10 02:27,,,,,,,,,,,,,,,,,,,,
2026-07-10 06:00,,,,,,,,,,,,,,,,,,,,
2026-07-10 09:02,30.0,45.0,,,35.0,15.0,50.0,5.0,5.0,,5.0,5.0,5.0,15.0,20.0,5.0,5.0,,,
2026-07-10 11:36,50.0,45.0,35.0,40.0,40.0,25.0,45.0,10.0,5.0,20.0,20.0,10.0,5.0,15.0,30.0,20.0,5.0,15.0,,
2026-07-10 13:22,55.0,40.0,20.0,40.0,45.0,30.0,40.0,5.0,5.0,20.0,20.0,5.0,5.0,10.0,35.0,20.0,5.0,15.0,,
2026-07-10 14:52,45.0,40.0,40.0,45.0,40.0,25.0,30.0,5.0,5.0,20.0,15.0,5.0,5.0,10.0,20.0,15.0,5.0,15.0,,
2026-07-10 16:08,55.0,60.0,45.0,,50.0,35.0,30.0,15.0,5.0,30.0,15.0,5.0,10.0,20.0,30.0,30.0,5.0,5.0,,
2026-07-10 17:17,60.0,50.0,40.0,,40.0,25.0,45.0,25.0,5.0,25.0,20.0,5.0,5.0,20.0,30.0,15.0,10.0,20.0,,
2026-07-10 18:18,60.0,50.0,45.0,,45.0,40.0,30.0,15.0,10.0,20.0,5.0,5.0,5.0,15.0,25.0,15.0,10.0,30.0,,
2026-07-10 19:14,70.0,55.0,45.0,,45.0,40.0,50.0,20.0,15.0,25.0,15.0,10.0,15.0,15.0,45.0,20.0,20.0,20.0,,
2026-07-10 20:09,85.0,55.0,35.0,75.0,40.0,50.0,40.0,20.0,20.0,25.0,5.0,15.0,10.0,15.0,35.0,25.0,20.0,35.0,,
2026-07-10 22:13,85.0,30.0,5.0,35.0,25.0,25.0,20.0,5.0,15.0,13.0,5.0,5.0,5.0,15.0,20.0,5.0,10.0,5.0,,
