,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-10 02:27,,,,,
2026-07-10 06:00,,,,,
2026-07-10 09:02,20.0,45.0,15.0,25.0,
2026-07-10 11:36,45.0,60.0,65.0,40.0,45.0
2026-07-10 13:22,35.0,65.0,45.0,30.0,55.0
2026-07-10 14:52,35.0,45.0,35.0,10.0,40.0
2026-07-10 16:08,20.0,35.0,45.0,5.0,40.0
2026-07-10 17:17,10.0,45.0,35.0,5.0,40.0
2026-07-10 18:18,,,,,
2026-07-10 19:14,,,,,
2026-07-10 20:09,,,,,
2026-07-10 22:13,,,,,
