,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-08-30 05:21,,,,,,,,
2026-08-30 11:06,25.0,,25.0,30.0,65.0,40.0,35.0,5.0
2026-08-30 14:34,55.0,,20.0,15.0,45.0,35.0,30.0,5.0
