,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-08-30 05:21,,,,,
2026-08-30 11:06,5.0,50.0,45.0,25.0,5.0
2026-08-30 14:34,,35.0,25.0,10.0,25.0
2026-08-30 17:28,10.0,25.0,5.0,5.0,5.0
2026-08-30 19:41,,,,,
