,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-08-03 01:56,,,,,,,,
2026-08-03 05:41,,,,,,,,
2026-08-03 09:32,80.0,,40.0,20.0,,50.0,35.0,10.0
2026-08-03 12:03,65.0,,40.0,55.0,70.0,50.0,50.0,25.0
2026-08-03 13:59,70.0,,35.0,65.0,65.0,50.0,,15.0
2026-08-03 15:38,70.0,,45.0,35.0,85.0,50.0,55.0,5.0
2026-08-03 16:45,110.0,,40.0,45.0,75.0,35.0,45.0,5.0
