,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-08-03 01:56,,,,,
2026-08-03 05:41,,,,,
2026-08-03 09:32,20.0,90.0,45.0,60.0,10.0
2026-08-03 12:03,45.0,140.0,60.0,55.0,45.0
2026-08-03 13:59,,105.0,40.0,30.0,60.0
