,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-04-16 01:15,,,,,
2026-04-16 03:04,,,,,
2026-04-16 07:52,5.0,25.0,10.0,,
2026-04-16 08:55,10.0,50.0,20.0,25.0,
2026-04-16 10:48,20.0,45.0,50.0,55.0,10.0
2026-04-16 12:11,35.0,75.0,40.0,35.0,25.0
2026-04-16 13:41,25.0,30.0,45.0,15.0,40.0
2026-04-16 14:47,15.0,30.0,40.0,5.0,40.0
2026-04-16 15:50,10.0,40.0,40.0,5.0,30.0
