,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-09-21 04:50,,,,,,,,
2026-09-21 12:41,55.0,,40.0,30.0,60.0,55.0,55.0,5.0
2026-09-21 16:35,45.0,,20.0,20.0,,35.0,25.0,5.0
2026-09-21 19:32,45.0,,20.0,15.0,,40.0,45.0,5.0
