,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-21 04:50,,,,,
2026-09-21 12:41,35.0,55.0,45.0,25.0,45.0
2026-09-21 16:35,,55.0,40.0,5.0,
2026-09-21 19:32,,,,,
