,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-20 02:37,,,,,
2026-05-20 06:03,,,,,
2026-05-20 09:29,10.0,30.0,45.0,40.0,10.0
2026-05-20 12:37,25.0,35.0,45.0,10.0,45.0
2026-05-20 15:01,20.0,30.0,40.0,10.0,55.0
2026-05-20 17:03,15.0,25.0,30.0,5.0,10.0
2026-05-20 18:39,,,,,
2026-05-20 19:51,,,,,
2026-05-20 21:50,,,,,
2026-05-20 22:55,,,,,
