,TRON Lightcycle / Run,Seven Dwarfs Mine Train,Jungle Cruise,Tiana's Bayou Adventure,Peter Pan's Flight,Big Thunder Mountain Railroad,Space Mountain,The Barnstormer,Dumbo the Flying Elephant,Haunted Mansion,it's a small world,The Magic Carpets of Aladdin,Mad Tea Party,Mickey's PhilharMagic,The Many Adventures of Winnie the Pooh,Pirates of the Caribbean,Tomorrowland Speedway,Under the Sea - Journey of The Little Mermaid,Monsters Inc. Laugh Floor,Buzz Lightyear's Space Ranger Spin
2026-03-22 00:21,,,,,,,,,,,,,,,,,,,,
2026-03-22 01:35,,,,,,,,,,,,,,,,,,,,
2026-03-22 02:29,,,,,,,,,,,,,,,,,,,,
2026-03-22 03:23,,,,,,,,,,,,,,,,,,,,
2026-03-22 07:16,,,,,,,,,,,,,,,,,,,,
2026-03-22 07:39,,,,,,,,,,,,,,,,,,,,
2026-03-22 07:54,,,,,,,,,,,,,,,,,,,,
2026-03-22 08:21,,,,,,,,,,,,,,,,,,,,
2026-03-22 09:15,80.0,55.0,30.0,10.0,60.0,,55.0,20.0,25.0,13.0,,5.0,15.0,15.0,45.0,5.0,25.0,5.0,,
2026-03-22 09:53,60.0,55.0,40.0,5.0,40.0,,40.0,10.0,5.0,13.0,,10.0,20.0,15.0,40.0,5.0,20.0,5.0,10.0,
2026-03-22 10:16,50.0,55.0,45.0,15.0,45.0,,25.0,30.0,15.0,30.0,,20.0,5.0,15.0,40.0,10.0,15.0,5.0,10.0,
2026-03-22 10:47,70.0,55.0,35.0,35.0,50.0,,45.0,25.0,20.0,30.0,,30.0,10.0,15.0,,15.0,5.0,20.0,10.0,
2026-03-22 11:01,70.0,75.0,45.0,40.0,55.0,,45.0,20.0,30.0,25.0,,25.0,5.0,10.0,,15.0,10.0,20.0,10.0,
2026-03-22 11:34,70.0,70.0,35.0,40.0,60.0,,50.0,30.0,25.0,35.0,,20.0,25.0,15.0,,40.0,15.0,15.0,10.0,
2026-03-22 11:52,60.0,70.0,50.0,60.0,60.0,,50.0,35.0,25.0,30.0,,30.0,20.0,10.0,,25.0,20.0,20.0,10.0,
2026-03-22 12:14,60.0,55.0,35.0,45.0,55.0,,45.0,25.0,25.0,45.0,,20.0,15.0,10.0,10.0,20.0,15.0,15.0,10.0,
2026-03-22 12:47,55.0,55.0,50.0,45.0,55.0,,40.0,20.0,25.0,35.0,,25.0,20.0,10.0,40.0,35.0,20.0,20.0,10.0,
2026-03-22 13:02,60.0,55.0,60.0,40.0,55.0,,40.0,20.0,20.0,25.0,,25.0,20.0,10.0,40.0,35.0,20.0,20.0,10.0,
2026-03-22 13:34,65.0,65.0,40.0,40.0,40.0,,40.0,30.0,25.0,35.0,,25.0,15.0,10.0,40.0,20.0,5.0,30.0,10.0,
2026-03-22 13:53,60.0,65.0,75.0,60.0,50.0,,40.0,20.0,20.0,25.0,,25.0,20.0,10.0,30.0,40.0,10.0,35.0,10.0,
2026-03-22 14:18,65.0,50.0,55.0,60.0,45.0,,40.0,20.0,15.0,35.0,,25.0,15.0,5.0,50.0,20.0,20.0,35.0,10.0,
2026-03-22 14:56,65.0,55.0,45.0,50.0,50.0,,45.0,25.0,30.0,35.0,,20.0,15.0,5.0,45.0,30.0,15.0,50.0,10.0,
