,Test Track,Guardians of the Galaxy: Cosmic Rewind,Remy's Ratatouille Adventure,Soarin',Living with the Land,Spaceship Earth,Mission: SPACE,Frozen Ever After,Gran Fiesta Tour Starring The Three Caballeros,The Seas with Nemo & Friends
2026-06-19 05:03,,,,,,,,,,
2026-06-19 09:57,65.0,55.0,35.0,15.0,5.0,15.0,15.0,40.0,5.0,5.0
2026-06-19 12:30,80.0,70.0,40.0,60.0,25.0,30.0,15.0,45.0,10.0,30.0
