,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-19 05:03,,,,,
2026-06-19 09:57,15.0,65.0,45.0,45.0,5.0
2026-06-19 12:30,45.0,50.0,45.0,35.0,45.0
2026-06-19 14:17,30.0,55.0,45.0,25.0,
2026-06-19 16:04,35.0,45.0,45.0,10.0,70.0
2026-06-19 17:17,15.0,35.0,40.0,10.0,45.0
2026-06-19 18:14,15.0,35.0,25.0,5.0,
2026-06-19 19:14,,,,,
2026-06-19 21:28,,,,,
