,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-13 03:53,10.0,30.0,10.0,,5.0
2026-09-13 10:43,40.0,105.0,45.0,50.0,25.0
2026-09-13 13:40,,65.0,50.0,40.0,70.0
2026-09-13 15:45,,70.0,50.0,15.0,5.0
2026-09-13 17:43,,60.0,55.0,5.0,
2026-09-13 19:33,,,,,
2026-09-13 21:31,,,,,
2026-09-13 23:08,,,,,
