,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-10 01:51,,,,,
2026-05-10 03:50,,,,,
2026-05-10 07:41,5.0,35.0,10.0,,
2026-05-10 08:40,5.0,50.0,25.0,25.0,
2026-05-10 10:05,25.0,55.0,45.0,45.0,5.0
2026-05-10 11:05,30.0,65.0,60.0,45.0,30.0
2026-05-10 12:04,40.0,50.0,65.0,40.0,55.0
2026-05-10 13:06,50.0,50.0,50.0,40.0,30.0
2026-05-10 14:00,40.0,55.0,50.0,10.0,45.0
2026-05-10 15:09,45.0,45.0,40.0,15.0,45.0
2026-05-10 16:03,,40.0,35.0,15.0,20.0
