,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-17 01:24,,,,,
2026-07-17 03:31,,,,,
2026-07-17 08:01,5.0,50.0,10.0,10.0,
2026-07-17 09:52,20.0,50.0,30.0,75.0,5.0
2026-07-17 11:02,35.0,80.0,50.0,75.0,50.0
2026-07-17 12:21,45.0,65.0,65.0,30.0,35.0
