,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-29 02:42,,,,,
2026-05-29 06:34,,,,,
2026-05-29 09:51,50.0,105.0,,65.0,30.0
2026-05-29 13:22,40.0,105.0,60.0,45.0,55.0
2026-05-29 15:43,25.0,110.0,55.0,5.0,50.0
2026-05-29 17:27,,140.0,70.0,10.0,
