,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-08 03:26,,,,,
2026-09-08 10:48,25.0,45.0,45.0,55.0,5.0
2026-09-08 14:07,20.0,65.0,40.0,30.0,30.0
2026-09-08 17:04,30.0,15.0,20.0,5.0,10.0
2026-09-08 19:40,,,,,
2026-09-08 21:17,,,,,
