,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-09-08 03:26,,,,,,,,
2026-09-08 10:48,45.0,,30.0,40.0,75.0,50.0,50.0,5.0
2026-09-08 14:07,60.0,,50.0,30.0,,45.0,50.0,5.0
2026-09-08 17:04,50.0,,45.0,15.0,55.0,55.0,35.0,5.0
2026-09-08 19:40,,,35.0,15.0,,40.0,50.0,5.0
