,Test Track,Guardians of the Galaxy: Cosmic Rewind,Remy's Ratatouille Adventure,Soarin',Living with the Land,Spaceship Earth,Mission: SPACE,Frozen Ever After,Gran Fiesta Tour Starring The Three Caballeros,The Seas with Nemo & Friends
2026-09-08 03:26,,,,,,,,,,
2026-09-08 10:48,60.0,80.0,,40.0,20.0,20.0,25.0,45.0,5.0,20.0
2026-09-08 14:07,70.0,50.0,65.0,40.0,15.0,10.0,15.0,50.0,10.0,15.0
2026-09-08 17:04,,85.0,75.0,30.0,15.0,,15.0,60.0,15.0,
2026-09-08 19:40,,75.0,,25.0,5.0,5.0,15.0,,,15.0
2026-09-08 21:17,,,,,,,,,,
