,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-21 04:17,,,,,
2026-06-21 09:00,10.0,35.0,,45.0,
2026-06-21 11:11,25.0,35.0,,45.0,20.0
2026-06-21 12:54,35.0,40.0,,15.0,50.0
2026-06-21 14:13,20.0,35.0,20.0,15.0,25.0
2026-06-21 16:01,,25.0,55.0,10.0,
2026-06-21 17:21,5.0,45.0,40.0,5.0,10.0
2026-06-21 18:37,,,,,
2026-06-21 19:53,,,,,
2026-06-21 22:11,,,,,
