,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-04 03:25,,,,,
2026-09-04 10:36,20.0,50.0,35.0,40.0,10.0
2026-09-04 13:45,30.0,40.0,35.0,25.0,35.0
2026-09-04 15:53,15.0,55.0,30.0,10.0,
2026-09-04 17:52,10.0,35.0,5.0,15.0,15.0
2026-09-04 19:26,,,,,
2026-09-04 21:10,,,,,
2026-09-04 22:43,,,,,
