,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-04-29 01:40,,,,,,,,
2026-04-29 03:50,,,,,,,,
2026-04-29 08:10,,,,,,,,
2026-04-29 10:29,55.0,,50.0,35.0,65.0,45.0,25.0,5.0
2026-04-29 12:13,60.0,,40.0,30.0,55.0,45.0,40.0,5.0
