,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-23 02:35,,,,,
2026-06-23 06:21,,,,,
2026-06-23 09:34,,50.0,35.0,40.0,
2026-06-23 12:11,,55.0,65.0,40.0,40.0
2026-06-23 14:12,55.0,60.0,50.0,5.0,60.0
2026-06-23 16:21,25.0,50.0,35.0,5.0,45.0
2026-06-23 17:52,10.0,60.0,20.0,5.0,25.0
2026-06-23 18:55,10.0,50.0,10.0,5.0,10.0
2026-06-23 19:47,,,,,
2026-06-23 21:33,,,,,
