,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-15 05:50,,,,,
2026-06-15 12:13,,75.0,65.0,55.0,55.0
2026-06-15 15:55,40.0,45.0,35.0,5.0,40.0
2026-06-15 18:09,20.0,20.0,15.0,5.0,20.0
