,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-17 04:49,,,,,
2026-06-17 10:23,15.0,50.0,35.0,50.0,5.0
2026-06-17 13:26,45.0,45.0,45.0,10.0,35.0
2026-06-17 15:33,15.0,20.0,30.0,10.0,15.0
2026-06-17 17:30,5.0,30.0,15.0,15.0,
2026-06-17 19:00,10.0,25.0,10.0,10.0,5.0
2026-06-17 20:17,,,,,
2026-06-17 23:33,,,,,
