,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-11 02:24,,,,,
2026-05-11 06:05,,,,,
2026-05-11 09:36,25.0,85.0,40.0,50.0,
2026-05-11 12:16,40.0,60.0,60.0,45.0,45.0
2026-05-11 14:06,45.0,55.0,55.0,20.0,55.0
2026-05-11 16:00,,60.0,55.0,15.0,
2026-05-11 17:20,35.0,40.0,40.0,5.0,35.0
2026-05-11 18:30,,,,,
2026-05-11 19:31,,,,,
2026-05-11 21:16,,,,,
