,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-07-20 01:54,,,,,
2026-07-20 04:49,,,,,
2026-07-20 08:59,30.0,55.0,30.0,35.0,
2026-07-20 11:11,35.0,65.0,55.0,75.0,45.0
2026-07-20 12:42,55.0,55.0,40.0,35.0,55.0
2026-07-20 14:31,,65.0,45.0,20.0,
2026-07-20 16:08,45.0,55.0,40.0,10.0,45.0
2026-07-20 17:19,30.0,65.0,40.0,10.0,40.0
2026-07-20 18:15,15.0,50.0,25.0,10.0,55.0
2026-07-20 19:15,,,,,
2026-07-20 20:10,,,,,
2026-07-20 22:20,,,,,
