,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-01 05:03,,,,,
2026-06-01 12:30,15.0,75.0,60.0,40.0,50.0
2026-06-01 16:44,55.0,40.0,35.0,5.0,45.0
2026-06-01 18:50,15.0,35.0,15.0,5.0,20.0
