,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-06-25 02:36,,,,,
2026-06-25 05:55,,,,,
2026-06-25 09:10,10.0,45.0,15.0,40.0,
2026-06-25 11:44,40.0,70.0,45.0,45.0,
2026-06-25 13:34,35.0,50.0,40.0,35.0,
2026-06-25 15:26,20.0,45.0,35.0,10.0,50.0
2026-06-25 17:10,15.0,45.0,40.0,5.0,10.0
2026-06-25 18:43,5.0,35.0,5.0,5.0,5.0
2026-06-25 19:58,5.0,35.0,5.0,5.0,5.0
