,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-07-23 01:37,,,,,,,,
2026-07-23 03:59,,,,,,,,
2026-07-23 08:17,,,,,,,,
2026-07-23 10:35,65.0,,30.0,50.0,60.0,40.0,35.0,5.0
2026-07-23 12:10,55.0,,45.0,35.0,70.0,50.0,45.0,15.0
2026-07-23 13:43,55.0,,45.0,35.0,65.0,35.0,50.0,5.0
2026-07-23 14:49,,,40.0,55.0,65.0,,40.0,10.0
2026-07-23 16:02,,,80.0,50.0,95.0,40.0,25.0,5.0
2026-07-23 17:14,45.0,,30.0,40.0,60.0,40.0,50.0,5.0
