,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-05-19 02:36,,,,,
2026-05-19 06:25,,,,,
2026-05-19 09:49,15.0,60.0,45.0,35.0,10.0
2026-05-19 12:41,30.0,45.0,40.0,15.0,25.0
2026-05-19 14:25,20.0,35.0,35.0,10.0,35.0
2026-05-19 16:09,5.0,45.0,30.0,10.0,5.0
2026-05-19 17:42,5.0,25.0,15.0,10.0,5.0
2026-05-19 18:47,,,,,
2026-05-19 19:47,,,,,
