,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-09-26 04:42,,,,,,,,
2026-09-26 10:48,,,,75.0,,,75.0,15.0
2026-09-26 14:03,60.0,,35.0,35.0,,55.0,55.0,5.0
