,Test Track,Guardians of the Galaxy: Cosmic Rewind,Remy's Ratatouille Adventure,Soarin',Living with the Land,Spaceship Earth,Mission: SPACE,Frozen Ever After,Gran Fiesta Tour Starring The Three Caballeros,The Seas with Nemo & Friends
2026-09-26 04:42,,,,,,,,,,
2026-09-26 10:48,75.0,95.0,55.0,40.0,25.0,25.0,10.0,45.0,5.0,15.0
