,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-09-26 04:42,,,,,
2026-09-26 10:48,45.0,65.0,55.0,70.0,15.0
2026-09-26 14:03,30.0,60.0,50.0,65.0,50.0
