,Test Track,Guardians of the Galaxy: Cosmic Rewind,Remy's Ratatouille Adventure,Soarin',Living with the Land,Spaceship Earth,Mission: SPACE,Frozen Ever After,Gran Fiesta Tour Starring The Three Caballeros,The Seas with Nemo & Friends
2026-09-23 04:29,,,,,,,,,,
2026-09-23 11:13,85.0,65.0,40.0,30.0,20.0,35.0,25.0,45.0,5.0,20.0
