,Star Wars: Rise of the Resistance,Rock 'n' Roller Coaster,Tower of Terror,Millennium Falcon: Smugglers Run,Slinky Dog Dash,Mickey & Minnie's Runaway Railway,Toy Story Mania!,Star Tours
2026-05-18 02:54,,,,,,,,
2026-05-18 07:02,,,,,,,,
2026-05-18 10:24,45.0,,45.0,55.0,60.0,,50.0,5.0
2026-05-18 13:14,45.0,,40.0,30.0,50.0,45.0,40.0,5.0
2026-05-18 15:03,50.0,,20.0,20.0,45.0,35.0,35.0,5.0
2026-05-18 16:40,25.0,,20.0,15.0,50.0,40.0,35.0,5.0
