,Expedition Everest,Flight of Passage,Na'vi River Journey,Kilimanjaro Safaris,Kali River Rapids
2026-04-27 01:39,,,,,
2026-04-27 03:55,,,,,
2026-04-27 08:15,5.0,105.0,25.0,25.0,
2026-04-27 10:27,35.0,120.0,50.0,55.0,
2026-04-27 12:07,55.0,90.0,65.0,50.0,
2026-04-27 13:39,45.0,95.0,50.0,50.0,
2026-04-27 14:52,50.0,110.0,50.0,10.0,
2026-04-27 16:01,30.0,75.0,55.0,10.0,
2026-04-27 17:10,30.0,55.0,65.0,5.0,
2026-04-27 18:04,10.0,60.0,55.0,5.0,
